mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
639.8803951740265,2.93479029020379,71.47358283996581,1.7224500119629627,20,4,10,200,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.44898754066166785,0.4468086247747521,0.4477957456890047,0.4488503962185166,0.44854516112746373,0.44819749369428097,0.0008076740550869659,3
891.9549167633056,14.811526859705493,0.0,0.0,20,4,10,300,"{'model__max_depth': 20, 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 300}",,,,,,,,71
398.4468806266785,4.137488490694718,168.05755624771118,7.244174802713103,30,1,2,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.35843165229641594,0.3569787752176335,0.35761583042827505,0.3593959878532543,0.35541502347614173,0.3575674538543441,0.0013470126128350063,70
659.9644728183746,92.09018470470704,13.266589593887328,16.342095876817094,30,1,2,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",,,,,,,,71
515.0012046337127,49.545952926174905,0.0,0.0,30,1,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 300}",,,,,,,,71
334.9376622676849,34.56357072704647,17.12904233932495,21.1896079443887,30,1,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",,,,,,,,71
270.2617290019989,10.650686458776798,0.0,0.0,30,1,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",,,,,,,,71
192.40777359008788,41.19272323467537,0.0,0.0,30,1,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 300}",,,,,,,,71
254.3021372795105,147.4926471453801,33.76458349227905,27.649935002945107,30,1,10,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 100}",,,0.4192315260451454,0.4206457769496194,0.4167449171960797,,,71
715.1071733474731,16.00790608643738,84.18151984214782,42.91715555975712,30,1,10,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.4153184110910743,0.41564951952720924,0.4184264736472549,0.41963010746542756,,,,71
938.0004191398621,157.85579087400313,92.01333675384521,75.23463124914007,30,1,10,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 300}",0.41472184149166097,0.4159366861630394,0.41771828782792286,,,,,71
390.83949704170226,2.7033785328459916,93.44199595451354,2.2566884611309064,30,2,2,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.3947072660403255,0.39508581814270755,0.3944119018187568,0.40090621825411593,0.3964566176052416,0.3963135643722294,0.0024007002940285957,41
724.9701973438263,33.54810597918264,136.00340089797973,68.07381340304805,30,2,2,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.39399152341788884,0.39419037155031417,0.39475690191776386,,0.3957214220758651,,,71
1027.2018466949462,136.0617040478982,239.69097037315368,120.11457912372214,30,2,2,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 300}",,0.39296332146092167,0.3945608786767294,0.39673730832664184,0.394108159395268,,,71
384.296200799942,9.359986778711493,78.89689211845398,3.986074276830147,30,2,5,100,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.39872126481004216,0.39947005076028946,0.4025162707741044,0.4039609514485716,0.4001015790836567,0.4009540233753329,0.0019695827058587097,40
613.1060493946076,173.18340500611706,95.21689395904541,78.03861629325522,30,2,5,200,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.396053930559131,0.40135778670565686,0.4017008221008173,,,,,71
727.2376804828643,328.4947024383183,117.19269132614136,143.89218112210133,30,2,5,300,"{'model__max_depth': 30, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 300}",,,,0.40209248573861567,0.4004428629822054,,,71
